"_airbyte_ab_id",_airbyte_emitted_at,_airbyte_data
cb3119ca-4f89-4a1b-b67f-22aa7c9ff23e,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-07-30 03:55:14.652"",""datetime_auto_day"":""2022-07-30 03:55:14.652"",""date_auto"":""2022-07-30"",""_submission_time"":""2022-07-29T22:30:11"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
57437a37-3f9d-4d9a-8363-34b9cb7d54a6,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-07-30 03:59:45.242"",""datetime_auto_day"":""2022-07-30 03:59:45.242"",""date_auto"":""2022-07-30"",""_submission_time"":""2022-07-29T22:30:53"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
b2732000-fe8a-4d05-a018-0554dfa94b82,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-07-17 03:52:36.849"",""datetime_auto_day"":""2022-07-17 03:52:36.849"",""date_auto"":""2022-07-17"",""_submission_time"":""2022-07-16T22:24:58"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
db474076-0ea8-49f5-869d-ada992a5b577,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-07-25 03:54:32.732"",""datetime_auto_day"":""2022-07-25 03:54:32.732"",""date_auto"":""2022-07-25"",""_submission_time"":""2022-07-24T22:29:29"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
e0fc4773-2327-4f5e-b284-60ae23e974bd,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2023-03-8 03:58:57.365"",""datetime_auto_day"":""2023-03-8 03:58:57.365"",""date_auto"":""2023-03-08"",""_submission_time"":""2023-03-07T22:29:36"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
adb23f00-86a4-41b3-964b-146d74692d61,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-10-23 03:51:21.267"",""datetime_auto_day"":""2022-10-23 03:51:21.267"",""date_auto"":""2022-10-23"",""_submission_time"":""2022-10-22T22:22:10"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
f3b8f560-c4fc-45c8-9b68-1af1a4a57c44,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-09-19 03:43:53.820"",""datetime_auto_day"":""2022-09-19 03:43:53.820"",""date_auto"":""2022-09-19"",""_submission_time"":""2022-09-18T22:18:00"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
0ba302a4-1623-4945-a169-8385af1b8a72,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-08-17 03:53:57.802"",""datetime_auto_day"":""2022-08-17 03:53:57.802"",""date_auto"":""2022-08-17"",""_submission_time"":""2022-08-16T22:28:46"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
911bbffc-2768-4372-be39-26926279d989,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-06-28 03:55:05.767"",""datetime_auto_day"":""2022-06-28 03:55:05.767"",""date_auto"":""2022-06-28"",""_submission_time"":""2022-06-27T22:29:31"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
6c2d852e-1b18-44cb-a527-7f818b9cc546,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2023-02-9 03:52:47.029"",""datetime_auto_day"":""2023-02-9 03:52:47.029"",""date_auto"":""2023-02-09"",""_submission_time"":""2023-02-08T22:24:18"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
9c1de477-0610-4838-a942-9f72e71231bf,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-12-2 03:52:09.404"",""datetime_auto_day"":""2022-12-2 03:52:09.404"",""date_auto"":""2022-12-02"",""_submission_time"":""2022-12-01T22:25:05"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
77639fc2-7361-4764-bf4b-56ed853d5e9e,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-09-3 03:55:52.477"",""datetime_auto_day"":""2022-09-3 03:55:52.477"",""date_auto"":""2022-09-03"",""_submission_time"":""2022-09-02T22:29:13"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
9b41dacb-b5fd-43ae-ab16-8ff27035cdb4,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-12-15 03:54:34.726"",""datetime_auto_day"":""2022-12-15 03:54:34.726"",""date_auto"":""2022-12-15"",""_submission_time"":""2022-12-14T22:28:41"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
b6a48d00-196f-4cc4-ade0-0ca0d593e5de,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2023-02-4 03:57:54.144"",""datetime_auto_day"":""2023-02-4 03:57:54.144"",""date_auto"":""2023-02-04"",""_submission_time"":""2023-02-03T22:30:21"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
707ef410-2796-4f07-b025-7b12d52e5244,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-07-31 04:07:07.661"",""datetime_auto_day"":""2022-07-31 04:07:07.661"",""date_auto"":""2022-07-31"",""_submission_time"":""2022-07-30T22:38:32"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
cd4d8fea-2450-4512-8731-40808e36fb19,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-03-3 03:55:29.757"",""datetime_auto_day"":""2022-03-3 03:55:29.757"",""date_auto"":""2022-03-03"",""_submission_time"":""2022-03-02T22:28:24"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
13835e7b-f1f3-4d1f-9693-517c2bc343ea,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-12-31 03:58:38.555"",""datetime_auto_day"":""2022-12-31 03:58:38.555"",""date_auto"":""2022-12-31"",""_submission_time"":""2022-12-30T22:30:38"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
980498a2-9eb7-4990-bc1e-1dd1c4dafcc1,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-07-16 04:22:45.048"",""datetime_auto_day"":""2022-07-16 04:22:45.048"",""date_auto"":""2022-07-16"",""_submission_time"":""2022-07-15T22:53:45"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
343e9857-dc53-48d9-956e-644db8813e95,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2023-03-4 03:52:33.593"",""datetime_auto_day"":""2023-03-4 03:52:33.593"",""date_auto"":""2023-03-04"",""_submission_time"":""2023-03-03T22:24:16"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
869c0325-639e-46e1-9090-ff173db3775b,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2023-02-24 03:54:13.400"",""datetime_auto_day"":""2023-02-24 03:54:13.400"",""date_auto"":""2023-02-24"",""_submission_time"":""2023-02-23T22:26:05"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
e117180f-0781-4ae6-b6b4-7a805cddf837,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-03-4 03:54:39.128"",""datetime_auto_day"":""2022-03-4 03:54:39.128"",""date_auto"":""2022-03-04"",""_submission_time"":""2022-03-03T22:31:00"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
0a2d77fd-fdd5-4f90-a3f5-93969646c03c,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2023-04-2 03:51:14.787"",""datetime_auto_day"":""2023-04-2 03:51:14.787"",""date_auto"":""2023-04-02"",""_submission_time"":""2023-04-01T22:22:35"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
a9fecd99-88d5-40d4-8623-c2abbbe44e2e,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-03-24 03:53:34.007"",""datetime_auto_day"":""2022-03-24 03:53:34.007"",""date_auto"":""2022-03-24"",""_submission_time"":""2022-03-23T22:27:25"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
b381ff8e-d638-4929-a21e-bd3a21b5098c,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-04-12 03:57:33.008"",""datetime_auto_day"":""2022-04-12 03:57:33.008"",""date_auto"":""2022-04-12"",""_submission_time"":""2022-04-11T22:30:29"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
ab085465-c812-41d7-9785-dd8f7a60cfe0,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-08-1 03:55:38.436"",""datetime_auto_day"":""2022-08-1 03:55:38.436"",""date_auto"":""2022-08-01"",""_submission_time"":""2022-07-31T22:30:11"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
19d28c12-e3df-4d6b-b408-e41f57bf0e50,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-06-29 03:55:02.705"",""datetime_auto_day"":""2022-06-29 03:55:02.705"",""date_auto"":""2022-06-29"",""_submission_time"":""2022-06-28T22:29:21"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
f19589d8-e68a-4589-b94a-c79d2fb93693,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-05-20 03:54:47.868"",""datetime_auto_day"":""2022-05-20 03:54:47.868"",""date_auto"":""2022-05-20"",""_submission_time"":""2022-05-19T22:26:30"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
17b8c17d-834f-4714-8d31-040db6c9c96e,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2023-01-10 03:54:11.334"",""datetime_auto_day"":""2023-01-10 03:54:11.334"",""date_auto"":""2023-01-10"",""_submission_time"":""2023-01-09T22:25:39"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
98bb4e8d-08d5-45f6-bb3a-bcb82f1b8180,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-07-15 03:56:21.358"",""datetime_auto_day"":""2022-07-15 03:56:21.358"",""date_auto"":""2022-07-15"",""_submission_time"":""2022-07-14T22:30:09"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
54c2ac8d-9d69-47fb-8f3f-1fb247907ba8,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2023-03-9 03:57:15.937"",""datetime_auto_day"":""2023-03-9 03:57:15.937"",""date_auto"":""2023-03-09"",""_submission_time"":""2023-03-08T22:29:09"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
d8ce8142-1903-4a3d-9d31-0c15e0755df9,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-08-16 03:56:00.963"",""datetime_auto_day"":""2022-08-16 03:56:00.963"",""date_auto"":""2022-08-16"",""_submission_time"":""2022-08-15T22:29:12"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
77576d64-778c-4b8a-853c-4c5bd3ff852c,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2023-01-16 04:48:14.453"",""datetime_auto_day"":""2023-01-16 04:48:14.453"",""date_auto"":""2023-01-16"",""_submission_time"":""2023-01-15T23:18:47"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
e19b027e-0dd4-4faa-87a2-f1fa73ef0e0d,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-09-20 03:55:20.472"",""datetime_auto_day"":""2022-09-20 03:55:20.472"",""date_auto"":""2022-09-20"",""_submission_time"":""2022-09-19T22:28:33"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
9b0c8a18-1f5b-4707-8279-559b97a3080e,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-08-2 03:54:11.953"",""datetime_auto_day"":""2022-08-2 03:54:11.953"",""date_auto"":""2022-08-02"",""_submission_time"":""2022-08-01T22:28:45"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
6f8b7e20-2b4f-45c5-9d71-14af9f298f98,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-07-14 03:56:00.584"",""datetime_auto_day"":""2022-07-14 03:56:00.584"",""date_auto"":""2022-07-14"",""_submission_time"":""2022-07-13T22:29:38"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
99ac74c6-f2d1-477e-a99d-3f721b48db55,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2023-03-3 03:58:11.198"",""datetime_auto_day"":""2023-03-3 03:58:11.198"",""date_auto"":""2023-03-03"",""_submission_time"":""2023-03-02T22:29:50"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
613b84d2-44fb-4feb-9350-91c4d210474f,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-10-24 03:51:47.886"",""datetime_auto_day"":""2022-10-24 03:51:47.886"",""date_auto"":""2022-10-24"",""_submission_time"":""2022-10-23T22:24:54"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
c5abf8b3-2ecf-4171-a0f3-aeb52eb4b998,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-12-24 03:57:29.573"",""datetime_auto_day"":""2022-12-24 03:57:29.573"",""date_auto"":""2022-12-24"",""_submission_time"":""2022-12-23T22:29:33"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
1cea7032-f679-4ab4-a42e-4979432b6f8d,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-12-30 04:04:20.504"",""datetime_auto_day"":""2022-12-30 04:04:20.504"",""date_auto"":""2022-12-30"",""_submission_time"":""2022-12-29T22:36:19"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
a9e5f9a5-742f-4b3d-b04c-7f1ea0ec7056,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-11-10 03:54:03.752"",""datetime_auto_day"":""2022-11-10 03:54:03.752"",""date_auto"":""2022-11-10"",""_submission_time"":""2022-11-09T22:28:47"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
